City,Country,Latitude,Longitude,Year,Value,Date,Time,Min,TimeNew,VAL_0
Vicenza,Italy,45.545478,11.535422,1600,21000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000907614
Reims,France,49.25,4.03333,1615,21000,/01/01,1615/01/01, 00:00:00,1615/01/01 00:00:00,0.000907614
Poznan,Poland,52.40692,16.92993,1653,21000,/01/01,1653/01/01, 00:00:00,1653/01/01 00:00:00,0.000907614
Lubeck,Germany,53.865886,10.687097,1700,21000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000907614
Mantova,Italy,45.156417,10.791375,1700,21000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000907614
Warsaw,Poland,52.22977,21.01178,1700,21000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000907614
Mantova,Italy,45.156417,10.791375,1714,21000,/01/01,1714/01/01, 00:00:00,1714/01/01 00:00:00,0.000907614
Mantova,Italy,45.156417,10.791375,1720,21000,/01/01,1720/01/01, 00:00:00,1720/01/01 00:00:00,0.000907614
Mantova,Italy,45.156417,10.791375,1727,21000,/01/01,1727/01/01, 00:00:00,1727/01/01 00:00:00,0.000907614
Bourges,France,47.08333,2.4,1750,21000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000907614
Glasgow,United Kingdom,55.86515,-4.25763,1750,21000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000907614
Oruro,Bolivia,-17.98333,-67.15,1750,21000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000907614
Vilnius,Lithuania,54.683333,25.283333,1750,21000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000907614
Angers,France,47.46667,-0.55,1757,21000,/01/01,1757/01/01, 00:00:00,1757/01/01 00:00:00,0.000907614
Toledo,Spain,39.862831,-4.027322,1787,21000,/01/01,1787/01/01, 00:00:00,1787/01/01 00:00:00,0.000907614
Valladolid,Spain,41.65518,-4.72372,1788,21000,/01/01,1788/01/01, 00:00:00,1788/01/01 00:00:00,0.000907614
Wurzburg,Germany,49.791558,9.953694,1792,21000,/01/01,1792/01/01, 00:00:00,1792/01/01 00:00:00,0.000907614
Groningen,Netherlands,53.21917,6.56667,1796,21000,/01/01,1796/01/01, 00:00:00,1796/01/01 00:00:00,0.000907614
Mannheim,Germany,49.49671,8.47955,1797,21000,/01/01,1797/01/01, 00:00:00,1797/01/01 00:00:00,0.000907614
Dijon,France,47.31667,5.01667,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Dunkerque,France,51.0383,2.3775,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Grenoble,France,45.16667,5.71667,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Haarlem,Netherlands,52.38084,4.63683,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Kumamoto,Japan,32.78983,130.741574,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Kursk,Russian Federation,51.73733,36.18735,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Santiago,Chile,-33.45,-70.666667,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Saratov,Russian Federation,51.54056,46.00861,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Svishtov,Bulgaria,43.616667,25.35,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Toulon,France,43.11667,5.93333,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Tournai,Belgium,50.60715,3.38932,1800,21000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000907614
Dijon,France,47.31667,5.01667,1801,21000,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.000907614
Santiago,Chile,-33.45,-70.666667,1802,21000,/01/01,1802/01/01, 00:00:00,1802/01/01 00:00:00,0.000907614
Herat,Afghanistan,34.34817,62.19967,1845,21000,/01/01,1845/01/01, 00:00:00,1845/01/01 00:00:00,0.000907614
Almeria,Spain,36.83814,-2.45974,1850,21000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.000907614
Arequipa,Peru,-16.39889,-71.535,1850,21000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.000907614
Saint-Omer,France,50.750114,2.252208,1850,21000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.000907614
s'Hertogenbosch,Netherlands,51.697819,5.303667,1850,21000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.000907614
Siena,Italy,43.32004,11.33283,1850,21000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.000907614
Troyes,France,48.3,4.08333,1850,21000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.000907614
Troyes,France,48.3,4.08333,1851,21000,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.000907614
Guanajuato,Mexico,21.01858,-101.2591,1822,20889,/01/01,1822/01/01, 00:00:00,1822/01/01 00:00:00,0.000902788
Clermont,France,45.7831,3.0824,1758,20888,/01/01,1758/01/01, 00:00:00,1758/01/01 00:00:00,0.000902744
Dordrecht,Netherlands,51.81,4.67361,1850,20878,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.000902309
Fatehpur Sikri,India,27.0937,77.66003,1853,20864,/01/01,1853/01/01, 00:00:00,1853/01/01 00:00:00,0.000901701
Kobe,Japan,34.691269,135.183072,1800,20853,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.000901222
Skopje,Serbia,41.99646,21.43141,1858,20800,/01/01,1858/01/01, 00:00:00,1858/01/01 00:00:00,0.000898918
Lucca,Italy,43.84357,10.50585,1744,20770,/01/01,1744/01/01, 00:00:00,1744/01/01 00:00:00,0.000897614
Strasbourg,France,48.58342,7.74296,1477,20722,/01/01,1477/01/01, 00:00:00,1477/01/01 00:00:00,0.000895527
Saint-Omer,France,50.750114,2.252208,1841,20661,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.000892874
Bourges,France,47.08333,2.4,1787,20574,/01/01,1787/01/01, 00:00:00,1787/01/01 00:00:00,0.000889092
Toulon,France,43.11667,5.93333,1801,20500,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.000885874
Vidin,Bulgaria,43.99,22.8725,1530,20438,/01/01,1530/01/01, 00:00:00,1530/01/01 00:00:00,0.000883179
Siena,Italy,43.32004,11.33283,1843,20333,/01/01,1843/01/01, 00:00:00,1843/01/01 00:00:00,0.000878613
Reims,France,49.25,4.03333,1801,20295,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.000876961
Chatham,United Kingdom,51.37891,0.52786,1801,20285,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.000876527
Nimes,France,43.83333,4.35,1734,20225,/01/01,1734/01/01, 00:00:00,1734/01/01 00:00:00,0.000873918
Nurnberg,Germany,49.452031,11.07675,1449,20165,/01/01,1449/01/01, 00:00:00,1449/01/01 00:00:00,0.000871309
Saint-Omer,France,50.750114,2.252208,1801,20100,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.000868483
Madurai,India,9.91735,78.11962,1812,20069,/01/01,1812/01/01, 00:00:00,1812/01/01 00:00:00,0.000867135
Xiangtan,China,27.85,112.9,1370,20053,/01/01,1370/01/01, 00:00:00,1370/01/01 00:00:00,0.000866439
Dijon,France,47.31667,5.01667,1787,20025,/01/01,1787/01/01, 00:00:00,1787/01/01 00:00:00,0.000865222
Brescia,Italy,45.52478,10.22727,1632,20010,/01/01,1632/01/01, 00:00:00,1632/01/01 00:00:00,0.00086457
Broach,India,21.724644,73.002294,630,20000,/01/01,630/01/01, 00:00:00,630/01/01 00:00:00,0.000864135
Kherson,Ukraine,46.635417,32.616867,800,20000,/01/01,800/01/01, 00:00:00,800/01/01 00:00:00,0.000864135
Reims,France,49.25,4.03333,800,20000,/01/01,800/01/01, 00:00:00,800/01/01 00:00:00,0.000864135
Tiahuanaco,Bolivia,-16.55228,-68.67953,800,20000,/01/01,800/01/01, 00:00:00,800/01/01 00:00:00,0.000864135
Tours,France,47.38333,0.68333,800,20000,/01/01,800/01/01, 00:00:00,800/01/01 00:00:00,0.000864135
Cordoba,Spain,38.046133,-4.893564,900,20000,/01/01,900/01/01, 00:00:00,900/01/01 00:00:00,0.000864135
Trier,Germany,49.75565,6.63935,958,20000,/01/01,958/01/01, 00:00:00,958/01/01 00:00:00,0.000864135
Plovdiv,Bulgaria,42.15,24.75,970,20000,/01/01,970/01/01, 00:00:00,970/01/01 00:00:00,0.000864135
Paris,France,48.856614,2.352222,1000,20000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.000864135
Plovdiv,Bulgaria,42.15,24.75,1000,20000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.000864135
Preslav,Bulgaria,43.164542,26.817967,1000,20000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.000864135
Rouen,France,49.44313,1.09932,1000,20000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.000864135
Tabriz,Iran,38.08,46.2919,1000,20000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.000864135
Trier,Germany,49.75565,6.63935,1000,20000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.000864135
Verona,Italy,45.43419,10.99779,1000,20000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.000864135
Caen,France,49.18585,-0.35912,1060,20000,/01/01,1060/01/01, 00:00:00,1060/01/01 00:00:00,0.000864135
Pisa,Italy,43.71553,10.39659,1100,20000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.000864135
Poitiers,France,46.58333,0.33333,1100,20000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.000864135
Rouen,France,49.44313,1.09932,1100,20000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.000864135
Zaragoza,Spain,41.648792,-0.889581,1118,20000,/01/01,1118/01/01, 00:00:00,1118/01/01 00:00:00,0.000864135
Cremona,Italy,45.13617,10.02797,1160,20000,/01/01,1160/01/01, 00:00:00,1160/01/01 00:00:00,0.000864135
Pisa,Italy,43.71553,10.39659,1164,20000,/01/01,1164/01/01, 00:00:00,1164/01/01 00:00:00,0.000864135
Angers,France,47.46667,-0.55,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Beziers,France,43.34762,3.21899,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Caen,France,49.18585,-0.35912,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Kilwa,Tanzania,-9.149644,38.987675,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Liege,Belgium,50.63373,5.56749,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Marseille,France,43.29695,5.38107,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Padua,Italy,45.406436,11.876761,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Provins,France,48.55,3.3,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Saint-Omer,France,50.750114,2.252208,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Toulouse,France,43.60426,1.44367,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Tours,France,47.38333,0.68333,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Troyes,France,48.3,4.08333,1200,20000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000864135
Plovdiv,Bulgaria,42.15,24.75,1205,20000,/01/01,1205/01/01, 00:00:00,1205/01/01 00:00:00,0.000864135
Beziers,France,43.34762,3.21899,1209,20000,/01/01,1209/01/01, 00:00:00,1209/01/01 00:00:00,0.000864135
Novgorod,Russian Federation,58.525569,31.274192,1215,20000,/01/01,1215/01/01, 00:00:00,1215/01/01 00:00:00,0.000864135
Piacenza,Italy,45.04676,9.69937,1216,20000,/01/01,1216/01/01, 00:00:00,1216/01/01 00:00:00,0.000864135
Palma,Spain,39.56939,2.65024,1229,20000,/01/01,1229/01/01, 00:00:00,1229/01/01 00:00:00,0.000864135
Dublin,Ireland,53.33306,-6.24889,1246,20000,/01/01,1246/01/01, 00:00:00,1246/01/01 00:00:00,0.000864135
Siena,Italy,43.32004,11.33283,1250,20000,/01/01,1250/01/01, 00:00:00,1250/01/01 00:00:00,0.000864135
Roskilde,Denmark,55.64152,12.08035,1274,20000,/01/01,1274/01/01, 00:00:00,1274/01/01 00:00:00,0.000864135
Arras,France,50.291,2.777533,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Caen,France,49.18585,-0.35912,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Dienne,Senegal,15.033366,-16.350122,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Kilwa,Tanzania,-9.149644,38.987675,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Marseille,France,43.29695,5.38107,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Plovdiv,Bulgaria,42.15,24.75,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Saint-Omer,France,50.750114,2.252208,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Soba,Sudan,15.523889,32.680833,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Troyes,France,48.3,4.08333,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Utrecht,Netherlands,52.09083,5.12222,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Worms,Germany,49.63278,8.35916,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Zaragoza,Spain,41.648792,-0.889581,1300,20000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.000864135
Dienne,Senegal,15.033366,-16.350122,1324,20000,/01/01,1324/01/01, 00:00:00,1324/01/01 00:00:00,0.000864135
Louveigne,Belgium,50.877572,4.704328,1350,20000,/01/01,1350/01/01, 00:00:00,1350/01/01 00:00:00,0.000864135
Vilnius,Lithuania,54.683333,25.283333,1350,20000,/01/01,1350/01/01, 00:00:00,1350/01/01 00:00:00,0.000864135
Brussel,Belgium,50.85045,4.34878,1374,20000,/01/01,1374/01/01, 00:00:00,1374/01/01 00:00:00,0.000864135
Tournai,Belgium,50.60715,3.38932,1385,20000,/01/01,1385/01/01, 00:00:00,1385/01/01 00:00:00,0.000864135
Valenciennes,France,50.35,3.53333,1385,20000,/01/01,1385/01/01, 00:00:00,1385/01/01 00:00:00,0.000864135
Parma,Italy,44.80266,10.32898,1395,20000,/01/01,1395/01/01, 00:00:00,1395/01/01 00:00:00,0.000864135
Avignon,France,43.94834,4.80892,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Budapest,Hungary,47.49801,19.03991,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Dienne,Senegal,15.033366,-16.350122,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Magdeburg,Germany,52.130808,11.628878,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Quito,Ecuador,-0.22985,-78.52495,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Sofia,Bulgaria,42.69751,23.32415,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Tombouctou,Mali,16.77348,-3.00742,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Troyes,France,48.3,4.08333,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Tver,Russian Federation,56.858722,35.917597,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Vilnius,Lithuania,54.683333,25.283333,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Ypres,Belgium,50.849997,2.883339,1400,20000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.000864135
Ypres,Belgium,50.849997,2.883339,1408,20000,/01/01,1408/01/01, 00:00:00,1408/01/01 00:00:00,0.000864135
Padua,Italy,45.406436,11.876761,1418,20000,/01/01,1418/01/01, 00:00:00,1418/01/01 00:00:00,0.000864135
Gdansk,Poland,54.352025,18.64663,1430,20000,/01/01,1430/01/01, 00:00:00,1430/01/01 00:00:00,0.000864135
Hamburg,Germany,53.57532,10.01534,1451,20000,/01/01,1451/01/01, 00:00:00,1451/01/01 00:00:00,0.000864135
Algiers,Algiers,36.7525,3.04197,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Amiens,France,49.892,2.299,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Bogota,Columbia,4.598056,-74.075833,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Bordeaux,France,44.84044,-0.5805,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Dienne,Senegal,15.033366,-16.350122,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Dieppe,France,49.922992,1.077483,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Dongola,Sudan,19.16667,30.48333,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Medina del Campo,Spain,41.31239,-4.91413,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Nis,Serbia,43.319381,21.896328,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Poznan,Poland,52.40692,16.92993,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Yinchuan,China,38.4667,106.2667,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Zaragoza,Spain,41.648792,-0.889581,1500,20000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.000864135
Sana'a ,Yemen,15.35472,44.20667,1503,20000,/01/01,1503/01/01, 00:00:00,1503/01/01 00:00:00,0.000864135
Algiers,Algiers,36.7525,3.04197,1515,20000,/01/01,1515/01/01, 00:00:00,1515/01/01 00:00:00,0.000864135
Taza,Morocco,34.2167,-4.0167,1515,20000,/01/01,1515/01/01, 00:00:00,1515/01/01 00:00:00,0.000864135
Chakanputun,Mexico,19.35,-90.716667,1528,20000,/01/01,1528/01/01, 00:00:00,1528/01/01 00:00:00,0.000864135
Bogota,Columbia,4.598056,-74.075833,1538,20000,/01/01,1538/01/01, 00:00:00,1538/01/01 00:00:00,0.000864135
Magdeburg,Germany,52.130808,11.628878,1550,20000,/01/01,1550/01/01, 00:00:00,1550/01/01 00:00:00,0.000864135
Mondovi,Italy,44.39603,7.81764,1571,20000,/01/01,1571/01/01, 00:00:00,1571/01/01 00:00:00,0.000864135
Puebla,Mexico,19.0514,-98.2178,1571,20000,/01/01,1571/01/01, 00:00:00,1571/01/01 00:00:00,0.000864135
Zacatecas,Mexico,22.76843,-102.58141,1571,20000,/01/01,1571/01/01, 00:00:00,1571/01/01 00:00:00,0.000864135
Allahabad,India,25.44894,81.83328,1576,20000,/01/01,1576/01/01, 00:00:00,1576/01/01 00:00:00,0.000864135
Munich,Germany,48.136739,11.576756,1580,20000,/01/01,1580/01/01, 00:00:00,1580/01/01 00:00:00,0.000864135
Ecija,Spain,37.5422,-5.0826,1587,20000,/01/01,1587/01/01, 00:00:00,1587/01/01 00:00:00,0.000864135
Huancavelica,Peru,-12.78542,-74.97501,1592,20000,/01/01,1592/01/01, 00:00:00,1592/01/01 00:00:00,0.000864135
Baeza,Spain,37.99384,-3.47103,1594,20000,/01/01,1594/01/01, 00:00:00,1594/01/01 00:00:00,0.000864135
Warsaw,Poland,52.22977,21.01178,1595,20000,/01/01,1595/01/01, 00:00:00,1595/01/01 00:00:00,0.000864135
Multan,Pakistan,30.19556,71.47528,1596,20000,/01/01,1596/01/01, 00:00:00,1596/01/01 00:00:00,0.000864135
Angers,France,47.46667,-0.55,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Baeza,Spain,37.99384,-3.47103,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Guiyang,China,26.647661,106.630154,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Masenya,Chad,11.402536,16.171328,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Middelburg,Netherlands,51.5,3.61389,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Montauban,France,44.01667,1.35,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Munich,Germany,48.136739,11.576756,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Quito,Ecuador,-0.22985,-78.52495,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Targoviste,Romania,44.924167,25.456667,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Tours,France,47.38333,0.68333,1600,20000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000864135
Mashhad,Iran,36.3,59.6,1604,20000,/01/01,1604/01/01, 00:00:00,1604/01/01 00:00:00,0.000864135
Catania,Italy,37.50213,15.08719,1616,20000,/01/01,1616/01/01, 00:00:00,1616/01/01 00:00:00,0.000864135
Huancavelica,Peru,-12.78542,-74.97501,1616,20000,/01/01,1616/01/01, 00:00:00,1616/01/01 00:00:00,0.000864135
Toledo,Spain,39.862831,-4.027322,1630,20000,/01/01,1630/01/01, 00:00:00,1630/01/01 00:00:00,0.000864135
Ayacucho,Peru,-13.1615,-74.22154,1641,20000,/01/01,1641/01/01, 00:00:00,1641/01/01 00:00:00,0.000864135
Strasbourg,France,48.58342,7.74296,1650,20000,/01/01,1650/01/01, 00:00:00,1650/01/01 00:00:00,0.000864135
Varna,Bulgaria,43.21667,27.91667,1656,20000,/01/01,1656/01/01, 00:00:00,1656/01/01 00:00:00,0.000864135
Feodosia,Russian Federation,45.048889,35.379167,1671,20000,/01/01,1671/01/01, 00:00:00,1671/01/01 00:00:00,0.000864135
Tripoli,Libya,32.876175,13.187508,1673,20000,/01/01,1673/01/01, 00:00:00,1673/01/01 00:00:00,0.000864135
Shiraz,Iran,29.61031,52.53114,1694,20000,/01/01,1694/01/01, 00:00:00,1694/01/01 00:00:00,0.000864135
Trabzon,Turkey,41.00145,39.717806,1694,20000,/01/01,1694/01/01, 00:00:00,1694/01/01 00:00:00,0.000864135
Goa,India,15.299333,74.124,1695,20000,/01/01,1695/01/01, 00:00:00,1695/01/01 00:00:00,0.000864135
Delft,Netherlands,52.00667,4.35556,1700,20000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000864135
Goa,India,15.299333,74.124,1700,20000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000864135
Lvov,Poland,49.839683,24.029717,1700,20000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000864135
Rio de Janeiro,Brazil,-22.90278,-43.2075,1700,20000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000864135
Targoviste,Romania,44.924167,25.456667,1700,20000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000864135
Tbilisi,Georgia,41.709975,44.792989,1700,20000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000864135
Utrecht,Netherlands,52.09083,5.12222,1700,20000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000864135
Valenciennes,France,50.35,3.53333,1700,20000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000864135
Versailles,France,48.8,2.13333,1700,20000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000864135
Guayaquil,Ecuador,-2.18194,-79.89167,1736,20000,/01/01,1736/01/01, 00:00:00,1736/01/01 00:00:00,0.000864135
Kiev,Ukraine,50.45466,30.5238,1742,20000,/01/01,1742/01/01, 00:00:00,1742/01/01 00:00:00,0.000864135
Utrecht,Netherlands,52.09083,5.12222,1748,20000,/01/01,1748/01/01, 00:00:00,1748/01/01 00:00:00,0.000864135
Angers,France,47.46667,-0.55,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Boston,United States of America,42.358431,-71.059772,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Brest,France,48.3908,-4.486075,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Clermont,France,45.7831,3.0824,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Cochabamba,Bolivia,-17.3895,-66.1568,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Debrecen,Hungary,47.53333,21.63333,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Guadalajara,Mexico,20.673819,-103.343489,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Guayaquil,Ecuador,-2.18194,-79.89167,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Iasi,Romania,47.16667,27.6,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Jaen,Spain,37.76922,-3.79028,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Kabul,Afghanistan,34.52813,69.17233,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Liverpool,United Kingdom,53.408372,-2.991572,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
Lucca,Italy,43.84357,10.50585,1750,20000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000864135
